,utcTime,frame,keplerianPeriodMillis,semiMajorAxis,eccentricity,inclination,rightAscensionAscendingNode,argumentPeriapsis,meanAnomaly
1231,2026-01-05T04:08:20Z,EME2000,6371077.158870851,7427932.059215797,0.0002419758738564991,1.5533861794704498,6.275754888442281,3.0756996558447636,0.4281177246530929
1232,2026-01-05T04:14:07.707Z,EME2000,6371082.815694703,7427936.456012547,0.00024332916787788661,1.553386582405532,6.275747927289434,3.0769842542171015,0.7693335293360757
1233,2026-01-05T04:16:40Z,EME2000,6371089.362590469,7427941.544620855,0.00024400044846919016,1.5533864530324932,6.275744665645748,3.0806137447870845,0.9157165024487421
1234,2026-01-05T04:16:42.878Z,EME2000,6371089.514818417,7427941.662940787,0.00024401162494136169,1.5533864499951708,6.275744602974555,3.080701363621717,0.9184633707035281
1235,2026-01-05T04:22:26.795Z,EME2000,6371109.702150802,7427957.353637304,0.0002439223747113652,1.553386097746723,6.275736936026517,3.0930937743272047,1.2448406700000416
1236,2026-01-05T04:25:00Z,EME2000,6371109.402399722,7427957.120654526,0.00024276939916354672,1.5533859944027815,6.275733448635554,3.094217715489949,1.3946284592925176
1237,2026-01-05T04:33:20Z,EME2000,6371056.175971386,7427915.750133016,0.00024375015543356653,1.5533859777438366,6.275722337131366,3.073184275012372,1.908171485176919
1238,2026-01-05T04:39:19.418Z,EME2000,6371098.927457591,7427948.97895974,0.00024410464860853887,1.5533861362805037,6.275714649705123,3.0921142304116396,2.243272169904906
1239,2026-01-05T04:41:40Z,EME2000,6371133.479372878,7427975.8345707655,0.00024159775208261477,1.553386429288761,6.27571141049651,3.100507365451747,2.3733557744424973
1240,2026-01-05T04:50:00Z,EME2000,6371185.606615105,7428016.350581387,0.00023474623628328984,1.5533898452561636,6.275699108476965,3.0839930577187924,2.8823915680316348
1241,2026-01-05T04:58:20Z,EME2000,6371110.616150576,7427958.064047421,0.00024392936466456465,1.5533931854896474,6.275688466156584,3.0646744686602485,3.39422839208717
1242,2026-01-05T05:06:40Z,EME2000,6371025.324742407,7427891.770800206,0.000248727013137676,1.5533947154142196,6.275678896860095,3.0987283557142766,3.85267961383592
1243,2026-01-05T05:06:55.862Z,EME2000,6371024.508436802,7427891.136320458,0.00024851208975856906,1.553394766293732,6.275678611679267,3.0993520482005907,3.8676798157564667
1244,2026-01-05T05:12:42.037Z,EME2000,6371025.286914551,7427891.741398217,0.0002431388758654808,1.553395669420593,6.275672519389592,3.092363221612092,4.2156572444957945
1245,2026-01-05T05:15:00Z,EME2000,6371028.782268079,7427894.458188066,0.00024220996711777883,1.5533958456090826,6.275670020235124,3.0829094197042495,4.361008495398092
1246,2026-01-05T05:23:20Z,EME2000,6371100.409903877,7427950.1311979,0.0002467224433314216,1.5533959702380313,6.275660257084171,3.0392716036737233,4.89716557636747
1247,2026-01-05T05:25:02.783Z,EME2000,6371132.486331139,7427975.062725874,0.0002496859501774677,1.5533959695809894,6.27565815252854,3.030599341615396,5.007084616623818
1248,2026-01-05T05:31:40Z,EME2000,6371239.858948404,7428058.51820625,0.0002637705251347543,1.5533961891360764,6.275649526216672,3.0334950497934043,5.3954743613410105
1249,2026-01-05T05:33:33.716Z,EME2000,6371251.2614456415,7428067.380781756,0.0002663466605559806,1.5533963717663064,6.275646939897043,3.045018796695197,5.49596895666872
1250,2026-01-05T05:40:00Z,EME2000,6371225.465809781,7428047.331151237,0.0002672190205277986,1.5533970114816074,6.275638435898765,3.088714135479685,5.832785460574666
1251,2026-01-05T05:41:57.847Z,EME2000,6371204.664700234,7428031.163491272,0.00026597038811596057,1.553397031952205,6.275636002910608,3.0992354192692266,5.938349454397144
1252,2026-01-05T05:48:20Z,EME2000,6371120.836653184,7427966.007973166,0.00025970799648797853,1.553396199906611,6.275628277330302,3.120007442988965,0.010827563288197433
1253,2026-01-05T05:51:05.730Z,EME2000,6371087.046822104,7427939.744678216,0.0002567678851055089,1.5533954916003956,6.275624818749145,3.1210979275904154,0.17298611345976264
1254,2026-01-05T05:56:40Z,EME2000,6371048.011222582,7427909.4040288525,0.00025406028318258016,1.5533936897248708,6.275617341746011,3.1122373218311585,0.5111101556292863
1255,2026-01-05T05:59:59.063Z,EME2000,6371047.693710521,7427909.15724048,0.0002552373805806741,1.553392634211895,6.275612559574419,3.108481877269883,0.7109465108958641
1256,2026-01-05T06:05:00Z,EME2000,6371072.433087653,7427928.386074402,0.00025820664191310115,1.5533915562728797,6.275605224070701,3.1155543305375355,1.0003037422828922
