,utcTime,frame,semiMajorAxis,eccentricity,inclination,rightAscensionAscendingNode,argumentPeriapsis,trueAnomaly
0,2026-01-01T00:00:00Z,EME2000,7435633.087363228,0.0003294389571516691,1.5533520708562256,0.0,0.9256864881054183,5.619353374438026
1,2026-01-01T00:07:49.481Z,EME2000,7428974.780754978,0.0006277597807900116,1.5533430604195584,0.0,3.1835080402589577,3.824020610704831
2,2026-01-01T00:08:20Z,EME2000,7428443.471782609,0.0006761519934907118,1.553342453948343,0.0,3.2670868027418156,3.770503894431805
3,2026-01-01T00:16:40Z,EME2000,7420896.020697133,0.0014137977863322754,1.5533338104406116,6.283165698518906,4.221418739127751,3.3086454471824354
4,2026-01-01T00:18:04.694Z,EME2000,7420126.656044233,0.001491322352980998,1.55333281791245,6.283162269380954,4.351766180526875,3.26170884825817
5,2026-01-01T00:18:33.447Z,EME2000,7419913.873473359,0.0015128150720498694,1.5533325350611031,6.283161040733061,4.395314814503042,3.2464774384265116
6,2026-01-01T00:25:00Z,EME2000,7419668.831879035,0.0015390096482788519,1.5533321889618827,6.2831428025624225,4.969213178731932,3.0532661618040002
7,2026-01-01T00:33:20Z,EME2000,7425803.839871197,0.0009321515332991194,1.553341147593993,6.283122091665892,5.804943085151297,2.7099787798242367
8,2026-01-01T00:41:40Z,EME2000,7433894.636869941,0.00030422555358022824,1.5533544902535412,6.283111241207321,1.3451769047001592,1.3790849695785532
9,2026-01-01T00:50:00Z,EME2000,7436658.605916832,0.0003684208691931464,1.5533613521149081,6.283109604995464,3.3641208045073667,6.135913370092984
10,2026-01-01T00:51:22.058Z,EME2000,7436335.757367739,0.00034797616178012955,1.553361569771737,6.2831096287713795,3.638829204006395,5.942047129213808
11,2026-01-01T00:58:20Z,EME2000,7431689.619235185,0.0004072506156548251,1.5533594576007208,6.2831086085680266,5.775713651912021,4.216892108708148
12,2026-01-01T01:00:20.782Z,EME2000,7429701.23933204,0.0005703792266020613,1.5533579199396315,6.28310748608675,6.218099569731936,3.8934825094898464
13,2026-01-01T01:06:40Z,EME2000,7423347.9527946375,0.00118016943467195,1.5533518548644978,6.2831000010747005,0.7634785353177405,3.438433671818448
14,2026-01-01T01:08:02.910Z,EME2000,7422179.615649902,0.001296482772676728,1.5533506546445797,6.283097634235036,0.9019600128029801,3.3816087500102503
15,2026-01-01T01:09:24.276Z,EME2000,7421181.116540223,0.0013961547755016268,1.553349638125216,6.283095151187131,1.0318959147626812,3.331806805680592
16,2026-01-01T01:14:56.855Z,EME2000,7419097.333418532,0.0016026687834359255,1.5533476237617714,6.283084464298893,1.5322078376299457,3.1590258160356637
17,2026-01-01T01:15:00Z,EME2000,7419095.002962828,0.0016028593167703056,1.553347621805721,6.283084364532941,1.536839638741094,3.1574910627271233
18,2026-01-01T01:23:20Z,EME2000,7422803.973177188,0.0012209590939078732,1.553351012917559,6.2830696277007885,2.304667488759092,2.8820830648448084
19,2026-01-01T01:31:40Z,EME2000,7431150.903419777,0.0004335204057011308,1.5533600789774924,6.2830591119020855,3.5286902482582456,2.1505587388136487
20,2026-01-01T01:40:00Z,EME2000,7436634.56130817,0.00038943186000458136,1.5533675181282451,6.283055978866715,5.964549004106422,0.20728634835629478
21,2026-01-01T01:48:20Z,EME2000,7434309.285822784,0.0003012411047049479,1.5533666030442208,6.2830554420083775,1.5386884397076983,5.125754390807124
22,2026-01-01T01:53:30.063Z,EME2000,7429621.653998965,0.0005594043604272232,1.553361977844218,6.283052612362251,3.0687431729034955,3.9011503499083116
23,2026-01-01T01:56:40Z,EME2000,7426334.378758458,0.0008653759302456091,1.5533586800748045,6.283049330511111,3.5557925580261784,3.6011950380945326
24,2026-01-01T01:58:20.556Z,EME2000,7424657.174084491,0.001029952019385731,1.5533570154751215,6.28304712633424,3.756130895919286,3.499901449462617
25,2026-01-01T02:05:00Z,EME2000,7419835.820481871,0.001516224907618831,1.5533519944153547,6.283034930567332,4.411369656429069,3.2380727724560154
26,2026-01-01T02:11:52.004Z,EME2000,7419869.959689407,0.00151803013158867,1.553352148028942,6.283015934348434,5.023541491425725,3.0316548885956696
27,2026-01-01T02:13:20Z,EME2000,7420592.199767854,0.0014464140961982681,1.5533532682019087,6.283011446757333,5.15762893210397,2.984230029968841
28,2026-01-01T02:21:40Z,EME2000,7427928.468373521,0.0007305817358166205,1.5533653136758014,6.28299057706114,6.078609279827349,2.555710418777057
29,2026-01-01T02:30:00Z,EME2000,7435322.37952731,0.0003113187668889197,1.5533789161680354,6.282981946254129,2.0512900071083244,0.7923908384269573
30,2026-01-01T02:38:20Z,EME2000,7436138.814695538,0.00034800143332377933,1.5533851501714921,6.2829811113102245,3.802237105429191,5.817223838708884
31,2026-01-01T02:38:52.781Z,EME2000,7435905.392834664,0.00033702054062834076,1.5533850958497715,6.282981099511326,3.9319202981271872,5.719835649869758
32,2026-01-01T02:46:40Z,EME2000,7429687.998646535,0.0005712504007791949,1.553379023384177,6.282977647836487,6.196066981190606,3.915957636785521
33,2026-01-01T02:46:57.023Z,EME2000,7429395.8111440325,0.0005966961780544125,1.5533786807795291,6.282977361750543,6.248062225730062,3.880730881031565
34,2026-01-01T02:49:19.856Z,EME2000,7426912.170014517,0.0008247907951402354,1.5533757196273807,6.282974453330307,0.33094041678826036,3.6553601979347063
35,2026-01-01T02:55:00Z,EME2000,7421673.5925644385,0.0013353433101673227,1.5533694049252185,6.282964224458385,0.959252970879664,3.362067705765498
36,2026-01-01T02:55:07.826Z,EME2000,7421577.855553475,0.001344820566558753,1.553369291660694,6.282963946671737,0.9718639082980574,3.3571644651518033
37,2026-01-01T03:03:20Z,EME2000,7419239.824953706,0.0015735197455251683,1.5533666409305082,6.2829456877913366,1.7170112907281307,3.096732831743184
38,2026-01-01T03:08:12.091Z,EME2000,7421608.935205788,0.0013320908894274132,1.5533690852905289,6.28293586889112,2.1673632441818995,2.9340501505445244
39,2026-01-01T03:11:40Z,EME2000,7424633.628483565,0.0010301991703483325,1.5533724070371224,6.282929658366768,2.5292430025555,2.7769461964581925
40,2026-01-01T03:20:00Z,EME2000,7433016.77833371,0.00033155335468499074,1.5533833687388134,6.2829195615828155,4.164413274409821,1.634306346232087
41,2026-01-01T03:28:20Z,EME2000,7436853.934177549,0.00040677102959038846,1.5533904450269986,6.282917467162134,0.012432358977665686,6.278890239255643
42,2026-01-01T03:36:40Z,EME2000,7432677.271639711,0.0003354255743495193,1.553388721729457,6.282916583908697,2.269261347525786,4.5146586770873585
43,2026-01-01T03:41:05.132Z,EME2000,7428298.932140792,0.0006814109355691145,1.5533845059031501,6.2829134276310485,3.2954969426797267,3.7495999849335377
44,2026-01-01T03:41:07.816Z,EME2000,7428252.169034761,0.000685786072058448,1.5533844578492129,6.28291338165446,3.302436088607447,3.7453042256965254
45,2026-01-01T03:45:00Z,EME2000,7424318.310284003,0.001068604766995433,1.553380362310629,6.282908399671608,3.796139534890264,3.480298168952584
46,2026-01-01T03:53:20Z,EME2000,7419228.23062045,0.0015837184851931053,1.5533749034272284,6.282891857877825,4.589137685410034,3.17973342830393
47,2026-01-01T04:00:01.830Z,EME2000,7420821.533258402,0.0014230289836070465,1.5533771327817267,6.2828732983937,5.187599524427202,2.9770048512608236
48,2026-01-01T04:01:40Z,EME2000,7421955.858744696,0.001308553410874901,1.5533788705709828,6.2828686655119865,5.342599454910857,2.918689458285904
49,2026-01-01T04:03:48.309Z,EME2000,7423766.579587852,0.001126923538317712,1.553381716183949,6.282863061739635,5.558266771663165,2.8293939413007436
50,2026-01-01T04:07:33.484Z,EME2000,7427510.620915195,0.0007598097414009321,1.5533875397047994,6.282855250301805,6.00923322479837,2.600216637540372
51,2026-01-01T04:10:00Z,EME2000,7430047.308448245,0.0005274956211015958,1.5533913052741986,6.2828517727658,0.13390349985055705,2.3366839944771307
52,2026-01-01T04:18:20Z,EME2000,7436309.4905469,0.0003634785858800334,1.5534008543704367,6.282847043349177,2.605201031894985,0.3579596734249808
53,2026-01-01T04:24:55.691Z,EME2000,7436044.690002056,0.0003599841844559258,1.5534029942379664,6.282846871237522,3.861150899916865,5.7750372038516495
54,2026-01-01T04:26:40Z,EME2000,7435125.060107379,0.0003246225189930813,1.553402395065378,6.282846705059827,4.312927598281339,5.4260263832871765
55,2026-01-01T04:33:15.450Z,EME2000,7429379.576525645,0.0005871522004140988,1.5533961344171,6.282842931396916,6.232897249032362,3.89562921975857
56,2026-01-01T04:35:00Z,EME2000,7427558.636888814,0.0007507412921328421,1.5533938917262853,6.28284081510475,0.23528182869490832,3.7130471578144633
57,2026-01-01T04:35:56.301Z,EME2000,7426580.386143927,0.000842493540761286,1.553392673737282,6.282839470426449,0.3658334293967265,3.6379538425794244
58,2026-01-01T04:41:37.536Z,EME2000,7421423.108966154,0.0013462152307199974,1.5533862131881742,6.282828563294137,0.9929621146287486,3.3469262218103033
59,2026-01-01T04:43:20Z,EME2000,7420348.407263068,0.001453517847603534,1.553384870490074,6.282824534792818,1.154671146762675,3.286133208555732
60,2026-01-01T04:51:40Z,EME2000,7419881.153840793,0.0015018506198747575,1.5533843133343073,6.282803408749243,1.907983598220219,3.0252509948348596
61,2026-01-01T04:58:31.216Z,EME2000,7425158.581713779,0.0009819982045743553,1.5533906460731906,6.282789156175661,2.605148398906569,2.7331002411007077
62,2026-01-01T05:00:00Z,EME2000,7426686.383992105,0.0008359864569477105,1.55339257065243,6.282786723491201,2.7923968881131045,2.6333038714049124
63,2026-01-01T05:08:20Z,EME2000,7434642.355128095,0.00031865596584105486,1.5534048426481877,6.28277787707634,4.864098501819075,1.054153662997125
