,@type,argumentOfInterestId,contactType,durationInMillis,startUtcTime,startAzimuth,startElevation,startDistance,maxElevationUtcTime,maxElevationAzimuth,maxElevationElevation,maxElevationDistance,endUtcTime,endAzimuth,endElevation,endDistance
53,ContactPointTriple,gs-1,POI,969140,2026-01-07T17:17:03.646Z,315.78129051326147,-3.399414464930116e-11,3827338.5285334405,2026-01-07T17:25:07.447Z,18.692740711063358,23.70745218031758,2055993.694356989,2026-01-07T17:33:12.786Z,81.08575032032118,2.2478988718678052e-11,3853880.8730353853
54,ContactPointTriple,gs-1,POI,1101570,2026-01-07T19:01:32.716Z,265.4027671788816,-4.00904158037691e-06,3821931.135362963,2026-01-07T19:10:40.638Z,178.26368028070564,72.32962930224467,1112336.5819017738,2026-01-07T19:19:54.286Z,90.57725334089068,9.055467974362795e-09,3854007.196399416
55,ContactPointTriple,gs-1,POI,892240,2026-01-07T20:50:45.898Z,211.795983163966,-1.3033049185728285e-09,3830846.865091874,2026-01-07T20:58:09.656Z,156.6404517336088,14.283992254226819,2580958.465124221,2026-01-07T21:05:38.138Z,101.19771975689832,4.702581696389205e-11,3854056.102470437
56,ContactPointTriple,gs-1,POI,821484,2026-01-08T04:18:07.750Z,76.57887069363383,-8.147095717090784e-12,3851210.614099678,2026-01-08T04:25:00.843Z,26.821861514101425,10.825398051088206,2823394.449615531,2026-01-08T04:31:49.234Z,337.2768502701036,2.8138074453928314e-11,3822891.630243446
57,ContactPointTriple,gs-1,POI,1091640,2026-01-08T06:03:38.997Z,88.14284090782033,-1.7239964930415253e-11,3851955.7139787725,2026-01-08T06:12:48.524Z,4.658164320198474,57.5370628304639,1225931.919706166,2026-01-08T06:21:50.637Z,281.67482085083583,2.020174436307256e-08,3810788.8871341106
58,ContactPointTriple,gs-1,POI,1005728,2026-01-08T07:50:12.706Z,97.3987745737088,-2.3953517702974535e-11,3851664.535961069,2026-01-08T07:58:37.221Z,164.21508585596283,29.466760870578558,1817536.0780758795,2026-01-08T08:06:58.434Z,231.622938958317,6.775490681680645e-08,3814558.443467015
59,ContactPointTriple,gs-1,POI,491330,2026-01-08T09:38:27.957Z,114.51158142241803,-1.7125064973944317e-08,3849512.1052001794,2026-01-08T09:42:33.624Z,142.04802906380485,3.3535933903182493,3487326.179442069,2026-01-08T09:46:39.287Z,169.7174524446319,1.528216050342795e-08,3833966.2126296926
60,ContactPointTriple,gs-1,POI,756187,2026-01-08T16:21:57.983Z,344.8231090311928,-6.721170846497002e-12,3835635.5821943698,2026-01-08T16:28:16.095Z,29.625527975857988,9.73045212630872,2916688.1980178994,2026-01-08T16:34:34.170Z,74.12486302447722,9.997483937327201e-12,3853623.1744527435
61,ContactPointTriple,gs-1,POI,1075805,2026-01-08T18:03:57.421Z,290.32057797433293,-5.652051086959948e-11,3823593.433294211,2026-01-08T18:12:53.454Z,8.491689338133687,51.828141601425116,1302735.8946890226,2026-01-08T18:21:53.226Z,86.06431717696232,1.086944854359429e-11,3853762.1620100415
62,ContactPointTriple,gs-1,POI,1046987,2026-01-08T19:50:41.445Z,240.20807144744398,-9.527169584501203e-11,3825143.8854416437,2026-01-08T19:59:21.964Z,167.93516228246804,32.60461351370525,1718727.3946950845,2026-01-08T20:08:08.432Z,95.23131625359348,5.369304769910832e-08,3853915.1808060617
63,ContactPointTriple,gs-1,POI,577730,2026-01-08T21:43:11.414Z,176.9023093807072,-3.1646219300415827e-11,3841302.2370127086,2026-01-08T21:47:59.295Z,144.1591277655066,4.1758232285395325,3412109.3698118757,2026-01-08T21:52:49.144Z,111.29870583883633,9.58577074405201e-09,3853540.640770145
64,ContactPointTriple,gs-1,POI,403026,2026-01-09T03:22:00.728Z,62.52089578995821,-3.732913171328481e-07,3848550.2728269985,2026-01-09T03:25:22.794Z,40.08704303263905,1.8592765629159749,3641389.0622132095,2026-01-09T03:28:43.754Z,17.700467724478052,5.241460809709593e-08,3836034.6720277364
65,ContactPointTriple,gs-1,POI,1009646,2026-01-09T05:05:55.331Z,83.17120520109555,-4.994854044975929e-12,3851281.1973866024,2026-01-09T05:14:23.640Z,15.369001165069635,25.649131507559414,1964321.3944645394,2026-01-09T05:22:44.977Z,307.91954216121206,3.087888091048003e-11,3813849.4290400296
66,ContactPointTriple,gs-1,POI,1088752,2026-01-09T06:52:02.255Z,92.57566916689481,-8.28686176703121e-09,3851453.1836698856,2026-01-09T07:01:09.647Z,174.53238532121665,65.97317965709236,1147831.8328274498,2026-01-09T07:10:11.007Z,257.1012415544441,3.205928865142599e-11,3809909.620731268
67,ContactPointTriple,gs-1,POI,830204,2026-01-09T08:39:07.879Z,103.49335964593867,-2.7379088130790834e-09,3850567.869630481,2026-01-09T08:46:03.499Z,153.64494005996744,13.016241938594002,2660916.3584136902,2026-01-09T08:52:58.083Z,204.20868055612593,3.308709399507614e-08,3821189.7445531883
68,ContactPointTriple,gs-1,POI,310445,2026-01-09T15:29:19.841Z,24.43224596933473,-1.6368337298596206e-12,3846805.284031826,2026-01-09T15:31:55.125Z,41.53666260634002,1.2431902301345659,3714117.3614484603,2026-01-09T15:34:30.286Z,58.59675442573165,3.1113559805320827e-07,3852553.990137173
69,ContactPointTriple,gs-1,POI,966718,2026-01-09T17:07:31.383Z,316.22681196885236,-8.43206345954316e-12,3828637.6939385002,2026-01-09T17:15:34.080Z,18.86227940950392,23.399607237881536,2070479.6465202756,2026-01-09T17:23:38.101Z,80.98858278509748,4.431118818392945e-12,3853535.331563222
70,ContactPointTriple,gs-1,POI,1101984,2026-01-09T18:51:58.099Z,265.82450693254316,-4.773280527526877e-12,3823243.068029603,2026-01-09T19:01:06.371Z,178.43861683860877,73.29435152856924,1107736.2420387743,2026-01-09T19:10:20.083Z,90.50280976015846,2.790162132570255e-12,3853615.434016464
71,ContactPointTriple,gs-1,POI,896054,2026-01-09T20:41:08.534Z,212.3255488287408,-1.2745532782324183e-10,3831814.7575569516,2026-01-09T20:48:34.251Z,156.85128086965904,14.507815744806749,2566374.810763723,2026-01-09T20:56:04.588Z,101.08157236668478,1.525962977372712e-10,3853719.179312684
72,ContactPointTriple,gs-2,POI,1082218,2026-01-01T00:51:22.058Z,74.56103335561512,-9.796789454347402e-13,3812738.570892902,2026-01-01T01:00:20.782Z,353.9040233045483,58.33178682164787,1217097.4258117545,2026-01-01T01:09:24.276Z,273.95056851227037,5.691118190211076e-12,3848914.9899081695
73,ContactPointTriple,gs-2,POI,975045,2026-01-01T02:38:52.781Z,127.99745581859705,-1.1879743872273593e-10,3816191.754922334,2026-01-01T02:46:57.023Z,191.4118491162707,21.468625326101964,2154762.922702196,2026-01-01T02:55:07.826Z,255.24843139504114,8.99928430114565e-12,3848216.4100173586
74,ContactPointTriple,gs-2,POI,1013410,2026-01-01T11:59:23.318Z,282.2592962475626,-1.3935010674689362e-12,3848411.6307556187,2026-01-01T12:07:53.440Z,350.6686276684908,26.70634431587785,1920741.78963619,2026-01-01T12:16:16.728Z,58.61288096371072,4.6107001840630586e-11,3815126.6517456095
75,ContactPointTriple,gs-2,POI,1065312,2026-01-01T13:45:21.954Z,264.0307185472862,-8.48325292556848e-10,3848591.020848002,2026-01-01T13:54:16.617Z,188.03884224884334,46.928932426913136,1374388.5723861025,2026-01-01T14:03:07.266Z,111.3438638292694,2.518692205665164e-12,3813468.5527380067
76,ContactPointTriple,gs-2,POI,554476,2026-01-01T15:34:08.495Z,237.82195986344442,-6.583053283260841e-12,3846197.745509814,2026-01-01T15:38:45.582Z,206.44248389076725,4.389028218489036,3381588.361328675,2026-01-01T15:43:22.971Z,174.85812519371513,1.257553786280952e-08,3829725.4807106615
77,ContactPointTriple,gs-2,POI,958123,2026-01-01T23:54:59.705Z,47.242586347523876,-7.270539830783439e-13,3816448.8674820764,2026-01-02T00:02:57.933Z,345.1094124745015,22.464755016916484,2106239.867395078,2026-01-02T00:10:57.828Z,283.59183552753393,1.830372814228017e-11,3848195.5844314652
78,ContactPointTriple,gs-2,POI,1089029,2026-01-02T01:39:36.044Z,100.14777043550933,-1.9327187907036132e-11,3811452.4352933667,2026-01-02T01:48:37.080Z,182.41160365370146,56.31742211738882,1239108.1949651516,2026-01-02T01:57:45.073Z,265.2732590634831,3.209805852461535e-12,3848531.036458002
79,ContactPointTriple,gs-2,POI,667322,2026-01-02T03:30:43.933Z,162.63875736095198,-7.026700399038211e-07,3824804.918866015,2026-01-02T03:36:15.845Z,201.25889832216444,6.101318725535384,3218090.0249129925,2026-01-02T03:41:51.255Z,240.074350680306,3.151134381777464e-09,3846067.962440815
80,ContactPointTriple,gs-2,POI,759778,2026-01-02T11:02:45.244Z,295.7390164753947,-6.861429895989162e-11,3847635.6048056753,2026-01-02T11:09:07.306Z,340.95218978322663,8.678092411143492,2993898.302622565,2026-01-02T11:15:25.022Z,25.910255549196716,5.6421743319249946e-11,3824139.3471801965
81,ContactPointTriple,gs-2,POI,1097068,2026-01-02T12:47:20.178Z,272.86473355954604,-6.9317214123193665e-15,3849033.286009541,2026-01-02T12:56:31.950Z,359.39775847691124,68.84578320861266,1128441.8077759887,2026-01-02T13:05:37.246Z,85.29944205882998,3.5825048864945124e-12,3813080.1695548305
82,ContactPointTriple,gs-2,POI,914965,2026-01-02T14:34:21.431Z,254.07329621346665,-3.0712300185964544e-12,3848434.940961197,2026-01-02T14:41:59.393Z,196.77257927992272,18.315147473926515,2323923.205072599,2026-01-02T14:49:36.396Z,138.91139338941593,3.433065088400154e-12,3819743.9489871627
83,ContactPointTriple,gs-2,POI,659094,2026-01-02T23:00:35.339Z,13.96539801641004,-2.197999628725999e-08,3825206.948561225,2026-01-02T23:06:04.976Z,335.6490076084093,6.696209284850591,3164488.563743284,2026-01-02T23:11:34.433Z,297.62866344514845,2.2436250453506164e-10,3846238.544791886
84,ContactPointTriple,gs-2,POI,1080707,2026-01-03T00:41:48.647Z,74.11794993155735,-5.110573926449427e-13,3811061.455214276,2026-01-03T00:50:46.551Z,353.75664393841123,57.37261299699675,1226839.3548213588,2026-01-03T00:59:49.354Z,274.10158905092254,1.564747055483094e-11,3848399.7957479046
85,ContactPointTriple,gs-2,POI,977738,2026-01-03T02:29:16.316Z,127.50593334370728,-1.6444441606143828e-11,3814400.274291568,2026-01-03T02:37:21.827Z,191.2615943658112,21.814973676766737,2136553.092695039,2026-01-03T02:45:34.054Z,255.4379168204832,2.1731719420631645e-11,3847668.693917601
86,ContactPointTriple,gs-2,POI,1011349,2026-01-03T11:49:49.348Z,282.43454955811296,-2.5715880666446354e-12,3849153.8903992255,2026-01-03T11:58:18.372Z,350.52015319494063,26.295087431615084,1938462.535749251,2026-01-03T12:06:40.697Z,58.13970093074729,1.2210478598357393e-07,3816953.662110987
87,ContactPointTriple,gs-2,POI,1067277,2026-01-03T13:35:46.905Z,264.1861837249231,-4.318140651257192e-12,3849320.116662104,2026-01-03T13:44:42.504Z,187.89054996335327,47.71559078460521,1361873.554854912,2026-01-03T13:53:34.182Z,110.89390054955601,2.950204985387128e-08,3815159.7850213223
