,utcTime,frame,isInsolating,q0,q1,q2,q3,mass,X,Y,Z,Vx,Vy,Vz
645,2026-01-03T04:30:00Z,EME2000,True,-0.9293713823664328,0.0073740439286159335,-0.3690382755555239,0.0050207857402852375,510.0,-5098275.166475746,-74321.97522323711,-5406625.620338491,5328.514122288796,-108.15245495238499,-5019.976215562537
646,2026-01-03T04:30:57.120Z,EME2000,True,-0.9393855135988719,0.007512715326586877,-0.3427466390336037,0.004812211567859276,510.0,-4786013.934458807,-80378.91398662602,-5684648.016641325,5602.15492256116,-103.87046657093889,-4712.186022793675
647,2026-01-03T04:36:31.658Z,EME2000,True,-0.9828817899255117,0.008202397510930508,-0.18402095770767712,0.003520629523856765,510.0,-2688507.8658615327,-110187.63682591695,-6926656.120015175,6823.800487091666,-72.73313796595332,-2646.1839508474395
648,2026-01-03T04:38:20Z,EME2000,True,-0.9912969445913015,0.008378894264915778,-0.13134181714101303,0.003080396880950661,510.0,-1935354.7402583973,-117427.83680956445,-7173419.362107858,7066.335761769933,-60.7961249202334,-1904.8191264134418
649,2026-01-03T04:46:40Z,EME2000,True,-0.9934142068845964,0.0088784039303805,0.11422991695352083,0.0009558118481745921,510.0,1686429.481161572,-132708.53304124335,-7236121.6615984,7127.769168113538,0.9076565444006448,1658.9306500237099
650,2026-01-03T04:53:27.953Z,EME2000,True,-0.9506463433727029,0.008889744583826633,0.31014805819270314,-0.0008272077363416316,510.0,4382890.741704575,-121809.561122033,-6001390.363697363,5913.585407619401,51.81670722185523,4313.315215899917
651,2026-01-03T04:55:00Z,EME2000,True,-0.9356171172094575,0.008842637106183618,0.35290354301703253,-0.001227631743667956,510.0,4908508.504824613,-116547.23562394147,-5580244.913865629,5499.19929567661,62.44548136508085,4831.095080402329
652,2026-01-03T05:03:20Z,EME2000,True,-0.8213799024319942,0.008274162286723782,0.5703117093224911,-0.0033389113373884696,510.0,6965551.814758187,-72737.92777085862,-2597209.737857259,2561.078656159834,109.24943260337699,6859.135743944529
653,2026-01-03T05:11:40Z,EME2000,True,-0.6575825223356987,0.007209239567080202,0.7533297175868032,-0.005252597840305081,510.0,7366538.448862927,-11653.662075925196,1004544.890738566,-989.9789190459047,130.13045674592894,7254.611600923035
654,2026-01-03T05:20:00Z,EME2000,True,-0.4541219815671064,0.005713733559954318,0.8908948383889743,-0.006853177237871651,510.0,6015476.21702731,52194.67838449512,4366885.3575545745,-4303.7270582687825,120.08164579997117,5921.456945020515
