,@type,argumentOfInterestId,contactType,durationInMillis,startUtcTime,startAzimuth,startElevation,startDistance,maxElevationUtcTime,maxElevationAzimuth,maxElevationElevation,maxElevationDistance,endUtcTime,endAzimuth,endElevation,endDistance
17,ContactPointTriple,gs-1,POI,1027646,2026-01-03T05:39:01.273Z,83.9129846323841,-2.5201386986884804e-12,3853627.275024976,2026-01-03T05:47:38.487Z,13.88581048173305,28.57393176660342,1852629.483385246,2026-01-03T05:56:08.919Z,304.242108469981,1.0952145492512014e-10,3818329.51717565
18,ContactPointTriple,gs-1,POI,1083967,2026-01-03T07:25:12.007Z,93.18267744550532,-8.031028568916113e-13,3853714.927177414,2026-01-03T07:34:16.624Z,173.17337942911323,59.218701516689386,1210050.7463358263,2026-01-03T07:43:15.974Z,253.7779578269388,3.206063841387585e-08,3815468.007164145
19,ContactPointTriple,gs-1,POI,798876,2026-01-03T09:12:23.338Z,104.50599874037756,-5.640852801526429e-10,3852988.7148934803,2026-01-03T09:19:03.078Z,152.17929505490406,11.484378702064939,2776533.3607593444,2026-01-03T09:25:42.214Z,200.22093515626656,2.8925390763461464e-10,3827563.316039626
20,ContactPointTriple,gs-1,POI,403584,2026-01-03T16:01:28.035Z,17.474625627681135,-7.428769222918515e-12,3842905.256561741,2026-01-03T16:04:49.887Z,39.91514780295317,2.169196160725784,3614469.1632678937,2026-01-03T16:08:11.619Z,62.27429854350153,3.514761958333333e-08,3852668.557324161
21,ContactPointTriple,gs-1,POI,985831,2026-01-03T17:40:24.843Z,312.67786148431657,-6.391936896721466e-11,3823870.457659409,2026-01-03T17:48:36.684Z,17.47898976026914,25.968286814241335,1956770.4503542979,2026-01-03T17:56:50.674Z,81.73209801117927,8.653312621504524e-13,3854076.9894089764
22,ContactPointTriple,gs-1,POI,1098842,2026-01-03T19:25:10.063Z,262.48360456380954,-9.012011604648978e-13,3819097.402933043,2026-01-03T19:34:16.311Z,177.05716663386318,65.89081819113254,1152356.6063993196,2026-01-03T19:43:28.905Z,91.09878076005214,3.1425722387951815e-10,3854288.4863990564
23,ContactPointTriple,gs-1,POI,865265,2026-01-03T21:14:42.724Z,208.132699950947,-9.82692464629886e-10,3829309.943571843,2026-01-03T21:21:53.001Z,155.22379826292934,12.803678620762472,2682263.0176992854,2026-01-03T21:29:07.989Z,102.05637885458097,2.1613983674113129e-10,3854185.1768921036
24,ContactPointTriple,gs-1,POI,852423,2026-01-04T04:41:36.476Z,77.5553787901114,-5.627471801541618e-10,3852952.608916286,2026-01-04T04:48:45.135Z,25.38136849224305,12.198174852028151,2722954.2895991276,2026-01-04T04:55:48.899Z,333.4444471269148,7.128550042455914e-11,3825097.0624828716
25,ContactPointTriple,gs-1,POI,1096440,2026-01-04T06:27:13.304Z,88.68157154500507,-4.417831102390521e-06,3853487.327499393,2026-01-04T06:36:25.041Z,3.4430726538939926,63.3526310081053,1170804.2042038196,2026-01-04T06:45:29.744Z,278.7255010307289,5.463208791558502e-12,3814134.4855838134
26,ContactPointTriple,gs-1,POI,991335,2026-01-04T08:13:50.230Z,98.01519622649569,-3.185136824342914e-13,3853208.4622137216,2026-01-04T08:22:07.272Z,163.0029721926939,26.918775218006022,1915656.600133294,2026-01-04T08:30:21.565Z,228.56114058129185,1.6596848278731722e-11,3818758.354390486
27,ContactPointTriple,gs-1,POI,430177,2026-01-04T10:02:21.776Z,116.72425892175048,-1.8636220259531965e-12,3851121.4258328923,2026-01-04T10:05:56.835Z,140.64081542698838,2.494625482364919,3577870.901120198,2026-01-04T10:09:31.953Z,164.65515012403392,5.47110885058778e-08,3838751.0268290928
28,ContactPointTriple,gs-1,POI,787668,2026-01-04T16:45:08.530Z,341.192375636281,-5.762942343490273e-11,3832311.4625217617,2026-01-04T16:51:42.230Z,28.328768972203196,10.977652376376588,2817709.659820726,2026-01-04T16:58:16.198Z,75.12262133238171,1.7812871850602365e-11,3853883.743153733
29,ContactPointTriple,gs-1,POI,1082449,2026-01-04T18:27:27.115Z,287.4061986902286,-4.692941448264631e-12,3820470.970911728,2026-01-04T18:36:26.092Z,7.3063394644298,56.98979406632827,1236054.6824480188,2026-01-04T18:45:29.564Z,86.60051269483817,2.9074171893715957e-13,3854204.050253341
30,ContactPointTriple,gs-1,POI,1034234,2026-01-04T20:14:27.443Z,237.07606383533115,-4.543337903133955e-12,3822950.875819718,2026-01-04T20:23:01.414Z,166.65525721279357,29.71345996990751,1813906.2779400076,2026-01-04T20:31:41.677Z,95.82955530075195,1.1075460265305587e-11,3854348.3783065937
31,ContactPointTriple,gs-1,POI,518829,2026-01-04T22:07:29.247Z,171.68106947266438,-1.3959864569413529e-11,3841082.181130326,2026-01-04T22:11:47.832Z,142.52837464633345,3.2482573206229657,3503759.9797947723,2026-01-04T22:16:08.076Z,113.28586453067558,1.0870273658132412e-12,3853469.639918479
32,ContactPointTriple,gs-1,POI,480265,2026-01-05T03:45:11.590Z,65.3715616068205,-2.0291657908037705e-07,3851139.398327548,2026-01-05T03:49:12.490Z,38.41574151706074,2.731658031781592,3552844.088532091,2026-01-05T03:53:11.855Z,11.530272967486727,1.4234679450362465e-08,3837051.29250309
33,ContactPointTriple,gs-1,POI,1025214,2026-01-05T05:29:28.009Z,83.81936052678665,-1.9734889243749735e-12,3853034.817176138,2026-01-05T05:38:04.068Z,14.073448236453483,28.182958627144746,1866181.7902470154,2026-01-05T05:46:33.223Z,304.70440678851946,8.69294512378494e-11,3816709.277889042
34,ContactPointTriple,gs-1,POI,1084367,2026-01-05T07:15:38.270Z,93.10652446745702,-9.624833319249488e-12,3853136.1041736365,2026-01-05T07:24:43.193Z,173.3411580624362,60.0170058663413,1201193.6917557956,2026-01-05T07:33:42.637Z,254.19116310518663,7.156850979202615e-12,3813699.1161225247
35,ContactPointTriple,gs-1,POI,802640,2026-01-05T09:02:48.876Z,104.37917299999292,-2.4240265423836547e-12,3852329.622882013,2026-01-05T09:09:30.550Z,152.3573741535153,11.663498614110749,2761937.6823737896,2026-01-05T09:16:11.516Z,200.711982095535,2.0555423452228467e-12,3825781.4114347436
36,ContactPointTriple,gs-1,POI,393611,2026-01-05T15:52:01.036Z,18.251302193280214,-2.939402298865907e-12,3844033.395486702,2026-01-05T15:55:17.911Z,40.109106769957364,2.054806900855599,3627076.9839255144,2026-01-05T15:58:34.647Z,61.89115005911492,2.7976130174695876e-12,3852888.9509085002
37,ContactPointTriple,gs-1,POI,983762,2026-01-05T17:30:52.856Z,313.11123484796286,-1.4576724400672237e-12,3825419.8774750535,2026-01-05T17:39:03.768Z,17.646841274029846,25.6424605938469,1971002.26260846,2026-01-05T17:47:16.618Z,81.64269124068994,2.8867355247387828e-11,3854089.7606900893
38,ContactPointTriple,gs-1,POI,1099525,2026-01-05T19:15:35.777Z,262.9026445509589,-5.540037802326527e-06,3820610.5924045932,2026-01-05T19:24:42.494Z,177.2316757444017,66.7851234879949,1146268.6825094977,2026-01-05T19:33:55.302Z,91.02529411730804,3.0458206054736924e-12,3854261.020777908
39,ContactPointTriple,gs-1,POI,869464,2026-01-05T21:05:05.628Z,208.6723147683882,-3.977165427357533e-12,3830497.820258847,2026-01-05T21:12:18.044Z,155.43507488203343,13.013542956588442,2668064.9163897284,2026-01-05T21:19:35.092Z,101.93157567777627,9.553308284648541e-08,3854225.038620939
40,ContactPointTriple,gs-1,POI,847761,2026-01-06T04:32:03.752Z,77.4125545054115,-2.368686456653563e-11,3852221.900742882,2026-01-06T04:39:10.096Z,25.59132899697438,11.988365063474506,2737112.1954698605,2026-01-06T04:46:11.513Z,334.0007027645804,1.0822606274584702e-10,3823602.2236099374
41,ContactPointTriple,gs-1,POI,1095481,2026-01-06T06:17:39.784Z,88.60307552171842,-5.086071736529911e-06,3852829.182567356,2026-01-06T06:26:51.130Z,3.617347172396162,62.48067320900606,1177597.3406799673,2026-01-06T06:35:55.265Z,279.1486919063703,1.1379230559548796e-11,3812417.1202204097
42,ContactPointTriple,gs-1,POI,993132,2026-01-06T08:04:16.249Z,97.92777648483901,-1.3296851599636597e-12,3852522.410379888,2026-01-06T08:12:34.275Z,163.17230984934005,27.25805669743847,1901200.358837451,2026-01-06T08:20:49.381Z,228.993375298195,1.0977731015554585e-07,3816937.901138313
43,ContactPointTriple,gs-1,POI,438982,2026-01-06T09:52:45.324Z,116.39709690070474,-1.8621738971511327e-07,3850274.7615745515,2026-01-06T09:56:24.796Z,140.83581227862396,2.6092762144526427,3564791.56116258,2026-01-06T10:00:04.306Z,165.37800611243793,5.99725570182443e-13,3837066.3105334216
44,ContactPointTriple,gs-1,POI,783541,2026-01-06T16:35:38.081Z,341.6919209724978,-7.334490799414639e-08,3833678.617373714,2026-01-06T16:42:09.776Z,28.5059848049675,10.80063181120329,2831949.529618617,2026-01-06T16:48:41.622Z,74.98669035773187,4.753414205069097e-10,3853871.51452414
45,ContactPointTriple,gs-1,POI,1081777,2026-01-06T18:17:53.972Z,287.8188385234279,-3.1944029603012865e-11,3821985.9213523497,2026-01-06T18:26:52.751Z,7.4735474547626275,56.232474652202605,1245296.1609745363,2026-01-06T18:35:55.749Z,86.52559717669556,6.896312358347387e-11,3854094.687677291
46,ContactPointTriple,gs-1,POI,1036335,2026-01-06T20:04:51.968Z,237.5312248791171,-3.8615219219941e-11,3824299.4176456723,2026-01-06T20:13:27.083Z,166.8442260632784,30.114823812179004,1800438.9870210392,2026-01-06T20:22:08.303Z,95.7448688958153,9.402293641791466e-08,3854244.3604512014
47,ContactPointTriple,gs-1,POI,527928,2026-01-06T21:57:49.021Z,172.46845527611387,-1.2059655090061412e-07,3841783.217405062,2026-01-06T22:02:12.146Z,142.77252276282823,3.3799347059726226,3490974.6412741183,2026-01-06T22:06:36.949Z,112.98138245234935,1.4824957328614187e-08,3853577.114203306
48,ContactPointTriple,gs-1,POI,469466,2026-01-07T03:35:41.230Z,64.9828367004341,-1.0763055504576532e-06,3850141.0137314787,2026-01-07T03:39:36.708Z,38.65929860752064,2.5978353122787325,3565416.719913897,2026-01-07T03:43:30.696Z,12.401640030721953,4.027963054374845e-11,3835843.265177938
49,ContactPointTriple,gs-1,POI,1022707,2026-01-07T05:19:54.767Z,83.72369155822744,-1.0541202554868463e-11,3852274.8081609304,2026-01-07T05:28:29.623Z,14.261158881529623,27.794532767181572,1879782.6748242138,2026-01-07T05:36:57.474Z,305.1692692795876,3.4792362792748786e-12,3815064.885255258
50,ContactPointTriple,gs-1,POI,1084711,2026-01-07T07:06:04.547Z,93.03030597852776,-8.657100437991167e-12,3852390.681566552,2026-01-07T07:15:09.737Z,173.50971102930794,60.82746259127097,1192455.4653278894,2026-01-07T07:24:09.258Z,254.6054857334522,5.257115042989296e-11,3811913.5950497855
51,ContactPointTriple,gs-1,POI,806326,2026-01-07T08:53:14.440Z,104.25483583620317,-7.869372227279968e-12,3851509.823980947,2026-01-07T08:59:58.006Z,152.53656682357408,11.843584214910994,2747252.7192830495,2026-01-07T09:06:40.766Z,201.2023245038328,1.0148349890127143e-11,3823939.9197826944
52,ContactPointTriple,gs-1,POI,383205,2026-01-07T15:42:34.272Z,19.049761681930114,-5.992414278640244e-07,3844982.454189555,2026-01-07T15:45:45.952Z,40.303358898043335,1.9396660231141443,3639625.6328124325,2026-01-07T15:48:57.477Z,61.48673721117911,4.618083131748105e-11,3852935.4905044353
53,ContactPointTriple,gs-1,POI,981603,2026-01-07T17:21:20.930Z,313.5466358977583,-3.1868530340949043e-11,3826854.516885113,2026-01-07T17:29:30.872Z,17.814594171043108,25.317975437060994,1985231.4239317216,2026-01-07T17:37:42.533Z,81.55146883591487,2.1184166585973617e-12,3853921.021224658
54,ContactPointTriple,gs-1,POI,1100128,2026-01-07T19:06:01.545Z,263.3217846317857,-2.0453459142602178e-11,3822025.846087077,2026-01-07T19:15:08.699Z,177.40622192872323,67.688775156166,1140322.81203241,2026-01-07T19:24:21.673Z,90.95194872338416,2.114884049626842e-11,3854050.6655655024
55,ContactPointTriple,gs-1,POI,873556,2026-01-07T20:55:28.600Z,209.20918515799343,-1.781286149241393e-10,3831568.4944245405,2026-01-07T21:02:43.106Z,155.6465323110628,13.224225275397906,2653775.245525031,2026-01-07T21:10:02.156Z,101.80966315105127,1.61263055780828e-10,3854078.859136969
56,ContactPointTriple,gs-1,POI,842995,2026-01-08T04:22:31.057Z,77.26621318718634,-8.181491871146835e-12,3851324.932937448,2026-01-08T04:29:35.029Z,25.801438173686787,11.779135205964224,2751245.1824100167,2026-01-08T04:36:34.052Z,334.5612086516528,9.090173797501827e-11,3822066.7823423757
57,ContactPointTriple,gs-1,POI,1094462,2026-01-08T06:08:06.277Z,88.52420198515028,-3.5878628639646647e-12,3852003.6642163526,2026-01-08T06:17:17.189Z,3.7921383647656093,61.61613319625452,1184575.5587944118,2026-01-08T06:26:20.739Z,279.57329837754486,7.442557038112544e-12,3810692.100333926
58,ContactPointTriple,gs-1,POI,994867,2026-01-08T07:54:42.284Z,97.84180593543859,-9.06740580542381e-12,3851672.569467279,2026-01-08T08:03:01.254Z,163.34285527499966,27.600875070978777,1886720.978467643,2026-01-08T08:11:17.151Z,229.4258898318189,5.129648984985395e-12,3815093.947939786
59,ContactPointTriple,gs-1,POI,447514,2026-01-08T09:43:08.993Z,116.08389790532149,-5.912378498533417e-12,3849280.583700678,2026-01-08T09:46:52.743Z,141.03204371556342,2.723830967478355,3551635.4579204633,2026-01-08T09:50:36.507Z,166.0893047429926,2.08331142872835e-09,3835279.055691805
60,ContactPointTriple,gs-1,POI,779283,2026-01-08T16:26:07.709Z,342.1960971957889,-6.182837176182557e-09,3834899.8689469695,2026-01-08T16:32:37.333Z,28.683095432231557,10.62287645692744,2846170.9629647913,2026-01-08T16:39:06.992Z,74.84608801070239,5.0457490765096654e-11,3853678.512057652
61,ContactPointTriple,gs-1,POI,1081022,2026-01-08T18:08:20.881Z,288.23247871689216,-9.190296179934129e-12,3823393.8211112157,2026-01-08T18:17:19.425Z,7.640450080339356,55.48132525193801,1254660.241819632,2026-01-08T18:26:21.903Z,86.44948169262989,2.7637182648123264e-11,3853803.1797940475
62,ContactPointTriple,gs-1,POI,1038354,2026-01-08T19:55:16.544Z,237.98552748461464,-1.3802121509848579e-11,3825539.711246267,2026-01-08T20:03:52.768Z,167.03312583570852,30.52071400147971,1786917.1118191394,2026-01-08T20:12:34.898Z,95.66080696403895,4.209102655367007e-12,3853956.67603784
63,ContactPointTriple,gs-1,POI,536773,2026-01-08T21:48:08.934Z,173.24403482010467,-1.781688581744056e-10,3842345.9580395,2026-01-08T21:52:36.474Z,143.0164301417182,3.5118201385919505,3478054.6069727233,2026-01-08T21:57:05.707Z,112.6880606713819,4.74273646984078e-12,3853490.96060712
64,ContactPointTriple,gs-1,POI,458311,2026-01-09T03:26:11.016Z,64.57665606731027,-2.32215932605662e-12,3848979.1630165037,2026-01-09T03:30:00.890Z,38.903175249021494,2.4642449945579377,3577907.0946643758,2026-01-09T03:33:49.327Z,13.291310306045059,1.3867042913520946e-11,3834565.901123743
65,ContactPointTriple,gs-1,POI,1020134,2026-01-09T05:10:21.532Z,83.62705671313678,-1.3368783026352817e-10,3851351.8285670565,2026-01-09T05:18:55.142Z,14.449098954232554,27.409907946732528,1893390.0784877285,2026-01-09T05:27:21.666Z,305.6359849733248,8.997466944842357e-12,3813409.776226424
66,ContactPointTriple,gs-1,POI,1084999,2026-01-09T06:56:30.830Z,92.95493986529073,-6.226371748399835e-09,3851483.410326618,2026-01-09T07:05:36.247Z,173.67923679998904,61.64777110895571,1183870.5895132015,2026-01-09T07:14:35.829Z,255.02040831322034,2.6323973903342092e-08,3810126.583147858
67,ContactPointTriple,gs-1,POI,809926,2026-01-09T08:43:40.026Z,104.13411034217576,-2.9993502947359244e-09,3850534.849104019,2026-01-09T08:50:25.436Z,152.71709308687224,12.024079513019347,2732531.5909671797,2026-01-09T08:57:09.952Z,201.6912194762208,1.6264914392295283e-12,3822054.76883063
68,ContactPointTriple,gs-1,POI,372301,2026-01-09T15:33:07.761Z,19.873352581067625,-8.44284862810324e-07,3845744.8126503704,2026-01-09T15:36:13.995Z,40.497644662192286,1.8234794407185204,3652143.8091035415,2026-01-09T15:39:20.062Z,61.05718502021654,1.8212562442314622e-12,3852808.838599924
69,ContactPointTriple,gs-1,POI,979346,2026-01-09T17:11:49.056Z,313.9841785889208,-2.706610097867488e-11,3828162.6223962083,2026-01-09T17:19:57.980Z,17.981937378619424,24.994286749773824,1999475.9914322088,2026-01-09T17:28:08.402Z,81.4576370421529,1.3501478862409722e-08,3853573.364248464
70,ContactPointTriple,gs-1,POI,1100653,2026-01-09T18:56:27.355Z,263.7409264756828,-2.25120460988425e-11,3823333.3094127034,2026-01-09T19:05:34.912Z,177.58038942412287,68.60274444703929,1134514.2365659669,2026-01-09T19:14:48.008Z,90.87803927021167,6.39721960986925e-12,3853660.7368429345
71,ContactPointTriple,gs-1,POI,877548,2026-01-09T20:45:51.627Z,209.74330615036953,-1.655955794051405e-10,3832513.561869468,2026-01-09T20:53:08.177Z,155.85766651158457,13.435989531087092,2639374.317009174,2026-01-09T21:00:29.175Z,101.68968043016946,1.3433850331402373e-10,3853749.9076913246
72,ContactPointTriple,gs-2,POI,1086984,2026-01-01T00:55:44.062Z,76.71756259298677,-8.715963811393512e-11,3812598.567040839,2026-01-01T01:04:45.047Z,354.6177329880888,63.179515403015074,1170494.2264345614,2026-01-01T01:13:51.046Z,273.21843714414456,2.398791929319315e-09,3848954.7592053534
73,ContactPointTriple,gs-2,POI,958741,2026-01-01T02:43:30.041Z,130.50761765175648,-3.7978274685687637e-10,3816780.990640436,2026-01-01T02:51:26.205Z,192.1900608345534,19.767215063641906,2242640.960213264,2026-01-01T02:59:28.782Z,254.2787368630071,7.536547484188219e-08,3848167.6676684674
74,ContactPointTriple,gs-2,POI,1025461,2026-01-01T12:03:45.696Z,281.3881861262289,-1.3033527463165252e-12,3848474.778530889,2026-01-01T12:12:21.882Z,351.4240438312277,28.902727754205266,1836918.864801864,2026-01-01T12:20:51.157Z,60.97972253273832,1.041417956812674e-10,3814717.685369273
75,ContactPointTriple,gs-2,POI,1057615,2026-01-01T13:49:49.629Z,263.27363813949114,-2.57543464623612e-11,3848584.7190639093,2026-01-01T13:58:40.311Z,188.75751046822214,43.34301127963832,1441350.1286953464,2026-01-01T14:07:27.244Z,113.5409715948233,1.1162525094276869e-10,3813768.6658412777
76,ContactPointTriple,gs-2,POI,504072,2026-01-01T15:38:52.292Z,235.61808636417865,-2.1714157822677935e-12,3845865.6999705364,2026-01-01T15:43:04.183Z,207.29577645612522,3.5233490234523157,3467113.365606531,2026-01-01T15:47:16.364Z,178.80484538312345,2.4098234882628018e-08,3831008.059744127
77,ContactPointTriple,gs-2,POI,973551,2026-01-01T23:59:14.278Z,49.63469954020253,-1.2501373793441258e-11,3815948.812708537,2026-01-02T00:07:20.099Z,345.8540599352583,24.3212000616843,2020951.3256874054,2026-01-02T00:15:27.829Z,282.7057496008823,2.000879575690635e-11,3848293.10353363
78,ContactPointTriple,gs-2,POI,1084625,2026-01-02T01:44:05.121Z,102.3346122244911,-1.919320313127933e-11,3811647.73867045,2026-01-02T01:53:03.919Z,183.13553333519047,51.94859702800381,1295283.2946541759,2026-01-02T02:02:09.746Z,264.520820036846,2.514805307563183e-08,3848533.0549187236
79,ContactPointTriple,gs-2,POI,624073,2026-01-02T03:35:38.042Z,166.35666115059075,-1.7518035285623146e-10,3826032.1543627647,2026-01-02T03:40:48.536Z,202.15928564185194,5.148896788205885,3306973.8327864124,2026-01-02T03:46:02.115Z,238.1333627428129,1.7663050923805105e-11,3845788.9309679237
80,ContactPointTriple,gs-2,POI,791017,2026-01-02T11:07:01.180Z,294.2874993209855,-3.750553355717917e-11,3847816.9207471693,2026-01-02T11:13:39.021Z,341.8081523861328,9.777163884394222,2903982.019745727,2026-01-02T11:20:12.197Z,29.052851081451276,5.309612137349483e-11,3823217.5789562305
81,ContactPointTriple,gs-2,POI,1098708,2026-01-02T12:51:45.692Z,272.1329475321148,-2.725918674777522e-09,3849055.0722784456,2026-01-02T13:00:58.216Z,0.11475067245396549,74.39362704526246,1098165.1059377952,2026-01-02T13:10:04.400Z,87.45386572704888,4.828039773489327e-12,3813036.9903715733
82,ContactPointTriple,gs-2,POI,895453,2026-01-02T14:38:52.886Z,253.08556009068877,-4.670764328979209e-10,3848378.7308604014,2026-01-02T14:46:20.995Z,197.53445300696498,16.82315884699573,2411461.282958877,2026-01-02T14:53:48.339Z,141.44520472039346,1.2954663986509677e-12,3820414.8797441395
83,ContactPointTriple,gs-2,POI,694865,2026-01-02T23:04:37.274Z,17.20002702385526,-1.8046069092437953e-08,3824209.631240413,2026-01-02T23:10:24.765Z,336.47155696291,7.685057723096761,3077273.8471769583,2026-01-02T23:16:12.139Z,296.072824414094,1.7629643633873367e-09,3846508.4199901447
84,ContactPointTriple,gs-2,POI,1085639,2026-01-03T00:46:11.049Z,76.28095610542994,-1.5892402817887183e-12,3810913.222184747,2026-01-03T00:55:11.294Z,354.4723395060139,62.159790107573215,1178721.7947474858,2026-01-03T01:04:16.688Z,273.36687965105614,5.164928255881332e-12,3848440.2332522166
85,ContactPointTriple,gs-2,POI,961653,2026-01-03T02:33:53.948Z,130.01270287355865,-3.2953752144919285e-11,3814988.0128272427,2026-01-03T02:41:51.492Z,192.04020618547437,20.088601847701387,2224459.82263059,2026-01-03T02:49:55.601Z,254.4724327861866,1.789044939568223e-12,3847611.577920893
86,ContactPointTriple,gs-2,POI,1023635,2026-01-03T11:54:12.177Z,281.55765704178015,-3.04981654571105e-13,3849211.078767504,2026-01-03T12:02:47.382Z,351.2778930277085,28.463608425521702,1854183.100045135,2026-01-03T12:11:15.812Z,60.5170011528425,8.416848647866133e-12,3816539.275463891
87,ContactPointTriple,gs-2,POI,1059730,2026-01-03T13:40:15.060Z,263.42966156604245,-4.883039531056165e-11,3849315.638592061,2026-01-03T13:49:06.754Z,188.60994727733305,44.05999514416098,1428100.595848367,2026-01-03T13:57:54.790Z,113.09183487428729,3.762087206911199e-12,3815453.6665804987
